ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo,total_votos,posicion_cedula,origen_apellido,ganador
121002,LA LIBERTAD,JULCAN,CARABAMBA,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",ALCALDE DISTRITAL,GLORIA OLIVIA,REYES,AVALOS,F,49.0,5.0,CASTELLANO,0
121002,LA LIBERTAD,JULCAN,CARABAMBA,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,PEDRO ELMER,SEBASTIAN,CASTILLO,M,45.0,2.0,CASTELLANO,0
121003,LA LIBERTAD,JULCAN,CALAMARCA,FUERZA POPULAR,ALCALDE DISTRITAL,JUAN CARLOS,RODRIGUEZ,GUTIERREZ,M,1772.0,3.0,CASTELLANO,1
121003,LA LIBERTAD,JULCAN,CALAMARCA,RESTAURACION NACIONAL,ALCALDE DISTRITAL,MARCO ANTONIO,RODRIGUEZ,ESPEJO,M,1339.0,4.0,CASTELLANO,0
121003,LA LIBERTAD,JULCAN,CALAMARCA,TRABAJEMOS UNIDOS POR CALAMARCA,ALCALDE DISTRITAL,HERODES ALIPIO,GUTIERREZ,VASQUEZ,M,238.0,5.0,CASTELLANO,0
121003,LA LIBERTAD,JULCAN,CALAMARCA,ACCION POPULAR,ALCALDE DISTRITAL,GROVEL,ORBEGOSO,CASTILLO,M,178.0,1.0,CASTELLANO,0
121003,LA LIBERTAD,JULCAN,CALAMARCA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,LUIS ELEUTERIO,LUJAN,REYES,M,140.0,2.0,CASTELLANO,0
121004,LA LIBERTAD,JULCAN,HUASO,JUNTOS POR EL PROGRESO DE HUASO,ALCALDE DISTRITAL,EUGENIO,CEDANO,OTINIANO,M,850.0,3.0,CASTELLANO,1
121004,LA LIBERTAD,JULCAN,HUASO,MOVIMIENTO INDEPENDIENTE TRABAJANDO POR EL DESARROLLO DE HUASO,ALCALDE DISTRITAL,EVER CARLOS,RIOS,CRUZADO,M,508.0,4.0,CASTELLANO,0
121004,LA LIBERTAD,JULCAN,HUASO,PERU POSIBLE,ALCALDE DISTRITAL,EDWARD HUBERTE,VILLEGAS,LUIS,M,499.0,8.0,CASTELLANO,0
121004,LA LIBERTAD,JULCAN,HUASO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,NATIVIDAD JACINTO,RODRIGUEZ,VERA,F,444.0,6.0,CASTELLANO,0
121004,LA LIBERTAD,JULCAN,HUASO,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,PEPE GERMAN,REYNA,VALLES,M,200.0,7.0,CASTELLANO,0
121004,LA LIBERTAD,JULCAN,HUASO,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,ALCALDE DISTRITAL,JUSTO NERI,CEDANO,OTINIANO,M,171.0,5.0,CASTELLANO,0
121004,LA LIBERTAD,JULCAN,HUASO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ELVIS AMADEO,RODRIGUEZ,TAPIA,M,166.0,1.0,CASTELLANO,0
121004,LA LIBERTAD,JULCAN,HUASO,FUERZA POPULAR,ALCALDE DISTRITAL,SIXTO WILDER,BACILIO,MORILLO,M,66.0,2.0,CASTELLANO,0
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,SANTOS JESUS,MORALES,REYNA,M,267.0,1.0,CASTELLANO,1
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,FUERZA POPULAR,ALCALDE DISTRITAL,ALEJANDRINO,CHUN,PELAES,M,214.0,3.0,CASTELLANO,0
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CESAR CLAVER,RODRIGUEZ,RIVAS,M,201.0,4.0,CASTELLANO,0
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,RENOVACION GRAN CHIMU,ALCALDE DISTRITAL,WILMER,HERRERA,ABANTO,M,169.0,7.0,CASTELLANO,0
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,PEDRO YOBANI,RODRIGUEZ,ABANTO,M,90.0,5.0,CASTELLANO,0
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,PERU POSIBLE,ALCALDE DISTRITAL,HUGO MICHAELL,AZAÑERO,JULCA,M,30.0,6.0,CASTELLANO,0
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,SUMATE POR UNA NUEVA LIBERTAD,ALCALDE DISTRITAL,RONALD ALEXANDER,BLAS,LIÑAN,M,28.0,8.0,CASTELLANO,0
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,MILCIADES,CABEZA,RODRIGUEZ,M,12.0,2.0,CASTELLANO,0
121103,LA LIBERTAD,GRAN CHIMU,MARMOT,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,WILSON,VALVERDE,RODRIGUEZ,M,403.0,1.0,CASTELLANO,1
121103,LA LIBERTAD,GRAN CHIMU,MARMOT,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,EDILBERTO,GUTIERREZ,RODRIGUEZ,M,234.0,3.0,CASTELLANO,0
121103,LA LIBERTAD,GRAN CHIMU,MARMOT,RENOVACION GRAN CHIMU,ALCALDE DISTRITAL,GILMER GUILLERMO,BURGOS,SANTOS,M,223.0,6.0,CASTELLANO,0
121103,LA LIBERTAD,GRAN CHIMU,MARMOT,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,ALCALDE DISTRITAL,MANUEL MARIA,CEDANO,VALVERDE,M,217.0,2.0,CASTELLANO,0
121103,LA LIBERTAD,GRAN CHIMU,MARMOT,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,CESAR MACARIO,SEVILLA,GIL,M,73.0,4.0,CASTELLANO,0
121103,LA LIBERTAD,GRAN CHIMU,MARMOT,VAMOS PERU,ALCALDE DISTRITAL,FIRMO FILIAMAR,GONZALES,RODRIGUEZ,M,21.0,7.0,CASTELLANO,0
121103,LA LIBERTAD,GRAN CHIMU,MARMOT,PERU PATRIA SEGURA,ALCALDE DISTRITAL,PEDRO RAUL,ABANTO,LOPEZ,M,16.0,5.0,CASTELLANO,0
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,TEODULFO DANTE,HARO,RAFAEL,M,804.0,1.0,CASTELLANO,1
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,ALCALDE DISTRITAL,BLANCA LUZ,GARCIA,ANDRADE,F,668.0,4.0,CASTELLANO,0
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,FUERZA POPULAR,ALCALDE DISTRITAL,SANTOS ANDRES,SIMON,VASQUEZ,M,609.0,3.0,CASTELLANO,0
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,RENOVACION GRAN CHIMU,ALCALDE DISTRITAL,AMANCIO FEDERICO,RODRIGUEZ,VIGO,M,529.0,8.0,CASTELLANO,0
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CARLOS ALBERTO,ACEVEDO,GAVIDIA,M,107.0,6.0,CASTELLANO,0
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,ORGANIZACION POLITICA LOCAL DISTRITAL RENACER SAYAPULLO,ALCALDE DISTRITAL,RODIL MARLON,CASTILLO,RIVAS,M,88.0,5.0,CASTELLANO,0
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,SEGUNDO ALIPIO,MENDOZA,CRUZADO,M,63.0,7.0,CASTELLANO,0
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,ROSALIO MIGUEL,QUISPE,TAIPE,M,58.0,2.0,QUECHUA,0
121202,LA LIBERTAD,VIRU,CHAO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,SANTOS JAVIER,MENDOZA,TORRES,M,3163.0,6.0,CASTELLANO,1
121202,LA LIBERTAD,VIRU,CHAO,SUMATE POR UNA NUEVA LIBERTAD,ALCALDE DISTRITAL,EDUARD WILLIAN,TAPIA,DESPOSORIO,M,2282.0,10.0,CASTELLANO,0
121202,LA LIBERTAD,VIRU,CHAO,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,EDWAR NOLBERTO,GONZALEZ,VELASQUEZ,M,1734.0,7.0,CASTELLANO,0
121202,LA LIBERTAD,VIRU,CHAO,FRENTE PROVINCIAL DE VIRU,ALCALDE DISTRITAL,VICTOR FELIX,HERNANDEZ,ARENAS,M,1299.0,2.0,CASTELLANO,0
121202,LA LIBERTAD,VIRU,CHAO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JORGE ROBERTO,MAQUI,CRUZ,M,1273.0,1.0,CASTELLANO,0
121202,LA LIBERTAD,VIRU,CHAO,FUERZA POPULAR,ALCALDE DISTRITAL,WILMER FERNANDO,PAREDES,CUENCA,M,885.0,3.0,CASTELLANO,0
121202,LA LIBERTAD,VIRU,CHAO,PERU CAMBIO TOTAL,ALCALDE DISTRITAL,SANTOS HERNAN,SUAREZ,BELTRAN,M,,8.0,CASTELLANO,0
121202,LA LIBERTAD,VIRU,CHAO,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,MARIA FLOR,YAMUNAQUE,MOZO,F,107.0,9.0,CASTELLANO,0
121202,LA LIBERTAD,VIRU,CHAO,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,ALCALDE DISTRITAL,PAULINA,GOMEZ,DE PEREZ,F,86.0,5.0,CASTELLANO,0
121202,LA LIBERTAD,VIRU,CHAO,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",ALCALDE DISTRITAL,EDUARDO AMERICO,DAGNINO,PURIA,M,37.0,4.0,CASTELLANO,0
121203,LA LIBERTAD,VIRU,GUADALUPITO,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,SEGUNDO,ULLOA,CERNA,M,1597.0,4.0,CASTELLANO,1
121203,LA LIBERTAD,VIRU,GUADALUPITO,SUMATE POR UNA NUEVA LIBERTAD,ALCALDE DISTRITAL,ROBERTO RAFAEL,OLIVA,PAREDES,M,1368.0,6.0,CASTELLANO,0
121203,LA LIBERTAD,VIRU,GUADALUPITO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,GEINER OMAR,ARQUEROS,MEZA,M,372.0,1.0,CASTELLANO,0
121203,LA LIBERTAD,VIRU,GUADALUPITO,FUERZA POPULAR,ALCALDE DISTRITAL,JANET VERONICA,SAAVEDRA,VERA,F,309.0,3.0,CASTELLANO,0
121203,LA LIBERTAD,VIRU,GUADALUPITO,FRENTE PROVINCIAL DE VIRU,ALCALDE DISTRITAL,OLMER LUIS,PLACENCIA,MUÑOS,M,19.0,2.0,CASTELLANO,0
121203,LA LIBERTAD,VIRU,GUADALUPITO,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,CESAR AUGUSTO,ALVARADO,QUISPE,M,8.0,5.0,CASTELLANO,0
130102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,AGUSTIN,LOZANO,SAAVEDRA,M,4381.0,2.0,CASTELLANO,1
130102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,SEGUNDO,PRIETO,CORONEL,M,3693.0,4.0,CASTELLANO,0
130102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,FUERZA POPULAR,ALCALDE DISTRITAL,CARLOS ALBERTO,DAVILA,RAMOS,M,1137.0,3.0,CASTELLANO,0
130102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,VICTOR,GUERRERO,TORRES,M,953.0,5.0,CASTELLANO,0
130102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,ACCION POPULAR,ALCALDE DISTRITAL,ALMIRO,RIOS,VILLARREAL,M,81.0,1.0,CASTELLANO,0
130103,LAMBAYEQUE,CHICLAYO,ETEN,MOVIMIENTO POLITICO INDEPENDIENTE ATIN,ALCALDE DISTRITAL,JOSE GERMAN,PUICAN,ZARPAN,M,3259.0,2.0,CASTELLANO,1
130103,LAMBAYEQUE,CHICLAYO,ETEN,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,JOSE ALEJANDRO,ÑIQUEN,SANDOVAL,M,2625.0,4.0,CASTELLANO,0
130103,LAMBAYEQUE,CHICLAYO,ETEN,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,CARLOS ALBERTO,MILLONES,SALAZAR,M,982.0,3.0,CASTELLANO,0
130103,LAMBAYEQUE,CHICLAYO,ETEN,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JOSE ABANTE,PUICAN,CHAVEZ,M,351.0,1.0,CASTELLANO,0
130104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,MARIO ALBERTO,PASCO,RENTERIA,M,596.0,3.0,CASTELLANO,1
130104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,MOVIMIENTO REGIONAL DE LAS MANOS LIMPIAS,ALCALDE DISTRITAL,EWERD WILSON,DIAZ,PERICHE,M,396.0,2.0,CASTELLANO,0
130104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,NICOLAS LEONIDAS,VALLE,REMUZGO,M,348.0,1.0,CASTELLANO,0
130104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,FRANCISCO ELEUTERIO,ÑIQUEN,RENTERIA,M,292.0,4.0,CASTELLANO,0
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,SEGUNDO ATILANO,CASTILLO,ESPINOZA,M,1255.0,7.0,CASTELLANO,1
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,CARLOS AMANCIO,FERNANDEZ,CACHO,M,1070.0,8.0,CASTELLANO,0
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,MOVIMIENTO REGIONAL DE LAS MANOS LIMPIAS,ALCALDE DISTRITAL,PEDRO MILTON,PEJERREY,MANZANARES,M,870.0,6.0,CASTELLANO,0
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,FUERZA POPULAR,ALCALDE DISTRITAL,VICTOR MANUEL,ANDONAIRE,HERNANDEZ,M,483.0,4.0,CASTELLANO,0
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JOHNNY MANUEL,SERNAQUE,CRUZ,M,433.0,1.0,CASTELLANO,0
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",ALCALDE DISTRITAL,RUPERTO SANTOS,VALDEZ,TELLO,M,347.0,3.0,CASTELLANO,0
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,LAGUNAS SI PODEMOS,ALCALDE DISTRITAL,CARLOS ALBERTO,BURGOS,CHANCAFE,M,223.0,5.0,CASTELLANO,0
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,NERY JOSE,CABRERA,CHANCAFE,F,203.0,9.0,CASTELLANO,0
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,JOSE RICARDO,SANCHEZ,GALVEZ,M,41.0,2.0,CASTELLANO,0
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,MIGUEL ANGEL,BARTRA,GROSSO,M,5892.0,2.0,CASTELLANO,1
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,MANUEL,PISFIL,MIÑOPE,M,4342.0,6.0,CASTELLANO,0
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",ALCALDE DISTRITAL,JORGE AUGUSTO,GONZALES,GAMARRA,M,3856.0,3.0,CASTELLANO,0
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,FUERZA POPULAR,ALCALDE DISTRITAL,RITA ELENA,AYASTA,DE DIAZ,F,2470.0,4.0,CASTELLANO,0
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,LAZARO,PUICON,ALBINO,M,1713.0,7.0,CASTELLANO,0
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,ACCION POPULAR,ALCALDE DISTRITAL,JOSE VICTOR,PUICON,LLUEN,M,1482.0,1.0,CASTELLANO,0
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,VAMOS PERU,ALCALDE DISTRITAL,GODOFREDO GUILLERMO,LLONTOP,SAENZ,M,130.0,8.0,CASTELLANO,0
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,MOVIMIENTO REGIONAL DE LAS MANOS LIMPIAS,ALCALDE DISTRITAL,CARLOS ENRIQUE,CORNEJO,REYES,M,29.0,5.0,CASTELLANO,0
130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,SILMER EDWIN,RODAS,VALLE,M,524.0,1.0,CASTELLANO,1
130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,RESTAURACION NACIONAL,ALCALDE DISTRITAL,GILMER ATILANO,SALAZAR,BURGA,M,349.0,7.0,CASTELLANO,0
130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,DANY ROBERT,BECERRA,VASQUEZ,F,336.0,5.0,CASTELLANO,0
130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,FUERZA POPULAR,ALCALDE DISTRITAL,ADA DEL ROCIO,PEREZ,CASTRO,F,226.0,3.0,CASTELLANO,0
130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,MOVIMIENTO REGIONAL DE LAS MANOS LIMPIAS,ALCALDE DISTRITAL,SEGUNDO CASIMIRO,RIVAS,MENDOZA,M,158.0,4.0,CASTELLANO,0
130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,EDWIN,TAFUR,CHAVARRY,M,30.0,6.0,CASTELLANO,0
130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",ALCALDE DISTRITAL,LUIS ALBERTO,SOTO,ZULOETA,M,18.0,2.0,CASTELLANO,0
130108,LAMBAYEQUE,CHICLAYO,OYOTUN,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ALAN JOSE ANIBAL,UGAZ,QUIROZ,M,1804.0,5.0,CASTELLANO,1
130108,LAMBAYEQUE,CHICLAYO,OYOTUN,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JORGE,RAMOS,LEYVA,M,935.0,1.0,QUECHUA,0
130108,LAMBAYEQUE,CHICLAYO,OYOTUN,FUERZA POPULAR,ALCALDE DISTRITAL,ROBERTO,RODAS,REGALADO,M,786.0,3.0,CASTELLANO,0
130108,LAMBAYEQUE,CHICLAYO,OYOTUN,CAMBIO NORTEÑO,ALCALDE DISTRITAL,EDWIN WILLIAM,QUISPE,ARIAS,M,732.0,2.0,QUECHUA,0
130108,LAMBAYEQUE,CHICLAYO,OYOTUN,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,CESAR HERNAN,LEON,PEREZ,M,184.0,6.0,CASTELLANO,0
130108,LAMBAYEQUE,CHICLAYO,OYOTUN,MOVIMIENTO REGIONAL DE LAS MANOS LIMPIAS,ALCALDE DISTRITAL,SALVADOR RAUL,REQUEJO,SANCHEZ,M,39.0,4.0,CASTELLANO,0
130109,LAMBAYEQUE,CHICLAYO,PICSI,FUERZA PICSI,ALCALDE DISTRITAL,JUAN FRANCISCO,CASIANO,DIAZ,M,2049.0,1.0,CASTELLANO,1
130109,LAMBAYEQUE,CHICLAYO,PICSI,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,CARLOS ALBERTO,SANCHEZ,MEDINA,M,1215.0,5.0,CASTELLANO,0
130109,LAMBAYEQUE,CHICLAYO,PICSI,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,DELIA MABEL,BURGA,PEÑA,F,826.0,3.0,CASTELLANO,0
130109,LAMBAYEQUE,CHICLAYO,PICSI,FUERZA POPULAR,ALCALDE DISTRITAL,REYNA ISABEL,PEÑA,BARTUREN,F,380.0,2.0,CASTELLANO,0
130109,LAMBAYEQUE,CHICLAYO,PICSI,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,JORGE HUMBERTO,PIZARRO,CASTAÑEDA,M,281.0,4.0,CASTELLANO,0
130109,LAMBAYEQUE,CHICLAYO,PICSI,RESTAURACION NACIONAL,ALCALDE DISTRITAL,JOSE GALVARINO,RUIZ,QUINTANA,M,58.0,6.0,CASTELLANO,0
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,AGRUPACION POLITICA VECINAL RAICES,ALCALDE DISTRITAL,JOSE FRANCISCO,GONZALES,RAMIREZ,M,4327.0,1.0,CASTELLANO,1
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,SIGAMOS MODERNIZANDO PIMENTEL,ALCALDE DISTRITAL,CESAR ROBERTO,JACINTO,PURIZACA,M,4209.0,7.0,CASTELLANO,0
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,ENRIQUE JAVIER NAVARRO,CACHO,SOUSA,M,2676.0,2.0,CASTELLANO,0
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,FUERZA POPULAR,ALCALDE DISTRITAL,ISAAC AARON,DIAZ,RAMOS,M,811.0,5.0,CASTELLANO,0
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,ESTEBAN ALEJANDRO,ISIQUE,CHANAME,M,445.0,6.0,CASTELLANO,0
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",ALCALDE DISTRITAL,JUAN FRANCISCO,HUAMANCHUMO,ECHEANDIA,M,408.0,4.0,QUECHUA,0
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,JORGE OCTAVIO,GALAN,SECLEN,M,144.0,8.0,CASTELLANO,0
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,DEMOCRACIA DIRECTA,ALCALDE DISTRITAL,JOSE GERARDO,FACHO,GORDILLO,M,110.0,3.0,CASTELLANO,0
130111,LAMBAYEQUE,CHICLAYO,REQUE,UNIDAD VECINAL POR REQUE,ALCALDE DISTRITAL,JUNIOR LEYSON,VASQUEZ,TORRES,M,2967.0,5.0,CASTELLANO,1
130111,LAMBAYEQUE,CHICLAYO,REQUE,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JULIO CESAR,HUERTA,CIURLIZZA,M,2565.0,2.0,CASTELLANO,0
130111,LAMBAYEQUE,CHICLAYO,REQUE,ACCION POPULAR,ALCALDE DISTRITAL,DAVID ALEJANDRO,CHIRINOS,HURTADO,M,1083.0,1.0,CASTELLANO,0
130111,LAMBAYEQUE,CHICLAYO,REQUE,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,MANUEL OSWALDO,NECIOSUP,RIVERA,M,1071.0,4.0,CASTELLANO,0
130111,LAMBAYEQUE,CHICLAYO,REQUE,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,MONICA KARINA,NUÑEZ,MONTENEGRO,F,227.0,3.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,SOLIDARIDAD NACIONAL,ALCALDE DISTRITAL,EPIFANIO,CUBAS,CORONADO,M,27828.0,14.0,CASTELLANO,1
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,GARY PERSY,ALARCON,DURAND,M,13559.0,9.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,FUERZA POPULAR,ALCALDE DISTRITAL,WILMER EDILBERTO,RENGIFO,RUIZ,M,11337.0,6.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",ALCALDE DISTRITAL,WILDER,GUEVARA,DIAZ,M,10150.0,5.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,LUIS ANTONIO,GASCO,BRAVO,M,9997.0,2.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,ACCION POPULAR,ALCALDE DISTRITAL,EDUARDO ARMANDO,SAENZ,FALEN,M,2511.0,1.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,MOVIMIENTO REGIONAL DE LAS MANOS LIMPIAS,ALCALDE DISTRITAL,JAVIER ALEJANDRO,CASTRO,CRUZ,M,2393.0,8.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CAMBIO NORTEÑO,ALCALDE DISTRITAL,ALVARO RENATO,CALDERON,SEGURA,M,2106.0,3.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,PARTIDO HUMANISTA PERUANO,ALCALDE DISTRITAL,JOHN LUIS,MONTENEGRO,TARRILLO,M,1870.0,11.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,MOVIMIENTO INDEPENDIENTE DISTRITAL ESPERANZA LEONARDINA,ALCALDE DISTRITAL,FIDEL,GALVEZ,BUSTAMANTE,M,1733.0,7.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,JOSE ANTONIO,LIZANA,CAMPOS,M,1042.0,10.0,CASTELLANO,0
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,PARTIDO POPULAR CRISTIANO - PPC,ALCALDE DISTRITAL,JAIME,VALLADOLID,ORDOÑEZ,M,802.0,12.0,CASTELLANO,0
